"","rules","support","confidence","lift"
"1198","{school=GP,address=U,higher=yes} => {internet=yes}",0.615189873417721,0.89010989010989,1.06867296836902
"1650","{address=U,failures=Less,higher=yes,internet=yes} => {school=GP}",0.59746835443038,0.944,1.06842406876791
"1656","{address=U,Pstatus=T,failures=Less,higher=yes} => {internet=yes}",0.572151898734177,0.889763779527559,1.06825742526865
"1210","{address=U,Pstatus=T,failures=Less} => {internet=yes}",0.592405063291139,0.889733840304182,1.06822148000046
"291","{Pstatus=T,traveltime=<15} => {school=GP}",0.546835443037975,0.943231441048035,1.06755420978216
"292","{school=GP,Pstatus=T} => {traveltime=<15}",0.546835443037975,0.694533762057878,1.06747407008896
"603","{school=GP,address=U} => {internet=yes}",0.643037974683544,0.888111888111888,1.06627415138053
"1201","{address=U,failures=Less,internet=yes} => {school=GP}",0.615189873417721,0.941860465116279,1.06600253215166
"1133","{school=GP,address=U,nursery=yes} => {internet=yes}",0.518987341772152,0.887445887445887,1.06547454571771
"1651","{school=GP,address=U,failures=Less,higher=yes} => {internet=yes}",0.59746835443038,0.887218045112782,1.065200996412
"1202","{school=GP,address=U,failures=Less} => {internet=yes}",0.615189873417721,0.886861313868613,1.0647727020611
"871","{school=GP,Pstatus=T,failures=Less} => {traveltime=<15}",0.524050632911392,0.692307692307692,1.06405267883867
"1592","{failures=Less,nursery=yes,higher=yes,internet=yes} => {address=U}",0.506329113924051,0.826446280991736,1.0633429348265
"1640","{address=U,Pstatus=T,higher=yes,internet=yes} => {school=GP}",0.549367088607595,0.939393939393939,1.06321090561778
"1861","{school=GP,Pstatus=T,failures=Less,schoolsup=no,higher=yes} => {address=U}",0.516455696202532,0.825910931174089,1.06265412968653
"853","{traveltime=<15,schoolsup=no,higher=yes} => {school=GP}",0.50379746835443,0.938679245283019,1.06240201113694
"857","{traveltime=<15,failures=Less,schoolsup=no} => {school=GP}",0.50379746835443,0.938679245283019,1.06240201113694
"1672","{school=GP,failures=Less,schoolsup=no,higher=yes} => {address=U}",0.574683544303797,0.825454545454545,1.06206692330471
"1662","{school=GP,Pstatus=T,schoolsup=no,higher=yes} => {address=U}",0.526582278481013,0.825396825396825,1.06199265808386
"1193","{address=U,Pstatus=T,internet=yes} => {school=GP}",0.577215189873418,0.938271604938272,1.06194064169231
"1853","{address=U,Pstatus=T,failures=Less,higher=yes,internet=yes} => {school=GP}",0.536708860759494,0.938053097345133,1.06169333367143
"1614","{address=U,schoolsup=no,higher=yes,internet=yes} => {school=GP}",0.531645569620253,0.9375,1.06106733524355
"278","{traveltime=<15,schoolsup=no} => {school=GP}",0.526582278481013,0.936936936936937,1.06043005756473
"1190","{address=U,failures=Less,schoolsup=no} => {internet=yes}",0.572151898734177,0.8828125,1.05991166413374
"1636","{address=U,failures=Less,schoolsup=no,higher=yes} => {internet=yes}",0.551898734177215,0.882591093117409,1.05964584128078
"1187","{schoolsup=no,higher=yes,internet=yes} => {address=U}",0.567088607594937,0.823529411764706,1.05958995976241
"1176","{address=U,schoolsup=no,internet=yes} => {school=GP}",0.556962025316456,0.936170212765957,1.05956227519356
"88","{famsize=GT3} => {Dalc=Very Low}",0.526582278481013,0.740213523131673,1.05936355665584
"1645","{address=U,Pstatus=T,failures=Less,internet=yes} => {school=GP}",0.554430379746835,0.935897435897436,1.0592535449269
"1840","{address=U,failures=Less,schoolsup=no,higher=yes,internet=yes} => {school=GP}",0.516455696202532,0.935779816513762,1.05912042270182
"955","{school=GP,address=U,higher=yes} => {Dalc=Very Low}",0.511392405063291,0.73992673992674,1.05895312417052
"1637","{failures=Less,schoolsup=no,higher=yes,internet=yes} => {address=U}",0.551898734177215,0.822641509433962,1.05844754471145
"1159","{school=GP,nursery=yes,higher=yes} => {address=U}",0.562025316455696,0.822222222222222,1.05790807093739
"1227","{school=GP,failures=Less,schoolsup=no} => {address=U}",0.594936708860759,0.821678321678322,1.05720826404865
"1849","{Pstatus=T,failures=Less,schoolsup=no,higher=yes,internet=yes} => {address=U}",0.50126582278481,0.821576763485477,1.05707759471258
"1143","{failures=Less,nursery=yes,internet=yes} => {address=U}",0.524050632911392,0.821428571428571,1.05688692415077
"1619","{address=U,failures=Less,schoolsup=no,internet=yes} => {school=GP}",0.534177215189873,0.933628318584071,1.05668534624845
"1627","{Pstatus=T,schoolsup=no,higher=yes,internet=yes} => {address=U}",0.511392405063291,0.821138211382114,1.05651333386298
"1251","{school=GP,failures=Less,higher=yes} => {address=U}",0.673417721518987,0.820987654320988,1.05631962038042
"1157","{address=U,nursery=yes,higher=yes} => {school=GP}",0.562025316455696,0.932773109243697,1.05571741590619
"416","{address=U,Dalc=Very Low} => {school=GP}",0.526582278481013,0.932735426008969,1.05567476582677
"959","{school=GP,address=U,failures=Less} => {Dalc=Very Low}",0.511392405063291,0.737226277372263,1.05508833174654
"1215","{failures=Less,higher=yes,internet=yes} => {address=U}",0.632911392405063,0.819672131147541,1.0546270091312
"630","{address=U,higher=yes} => {school=GP}",0.691139240506329,0.931740614334471,1.05454883284274
"1347","{Pstatus=T,failures=Less,schoolsup=no} => {age=15-30}",0.630379746835443,0.835570469798658,1.05447391556061
"134","{school=GP} => {address=U}",0.724050632911392,0.819484240687679,1.05438526081965
"414","{failures=Less,Dalc=Very Low} => {famsize=GT3}",0.508860759493671,0.75,1.05427046263345
"587","{address=U,nursery=yes} => {school=GP}",0.584810126582278,0.931451612903226,1.0542217395323
"1183","{Pstatus=T,schoolsup=no,internet=yes} => {address=U}",0.539240506329114,0.819230769230769,1.05405913304936
"589","{school=GP,nursery=yes} => {address=U}",0.584810126582278,0.819148936170213,1.05395384295516
"1600","{address=U,failures=Less,nursery=yes,higher=yes} => {school=GP}",0.546835443037975,0.931034482758621,1.05374962948325
"953","{address=U,higher=yes,Dalc=Very Low} => {school=GP}",0.511392405063291,0.930875576036866,1.05356977803599
"957","{address=U,failures=Less,Dalc=Very Low} => {school=GP}",0.511392405063291,0.930875576036866,1.05356977803599
"1153","{address=U,Pstatus=T,nursery=yes} => {school=GP}",0.511392405063291,0.930875576036866,1.05356977803599
"601","{schoolsup=no,internet=yes} => {address=U}",0.594936708860759,0.818815331010453,1.05352461156068
"1242","{address=U,Pstatus=T,higher=yes} => {school=GP}",0.610126582278481,0.930501930501931,1.05314688409244
"609","{address=U,higher=yes} => {internet=yes}",0.650632911392405,0.877133105802048,1.05309293857693
"627","{address=U,Pstatus=T} => {school=GP}",0.643037974683544,0.93040293040293,1.05303483526979
"411","{higher=yes,Dalc=Very Low} => {famsize=GT3}",0.506329113924051,0.749063670411985,1.05295426979621
"1602","{school=GP,failures=Less,nursery=yes,higher=yes} => {address=U}",0.546835443037975,0.818181818181818,1.05270950547824
"1250","{address=U,failures=Less,higher=yes} => {school=GP}",0.673417721518987,0.93006993006993,1.05265794377542
"1535","{address=U,failures=Less,higher=yes,Dalc=Very Low} => {school=GP}",0.50379746835443,0.929906542056075,1.05247302037865
"634","{school=GP,failures=Less} => {address=U}",0.693670886075949,0.817910447761194,1.05236034809665
"1705","{age=15-30,Pstatus=T,failures=Less,internet=yes} => {schoolsup=no}",0.526582278481013,0.916299559471366,1.05214629648602
"1609","{address=U,Pstatus=T,schoolsup=no,internet=yes} => {school=GP}",0.50126582278481,0.929577464788732,1.05210056903023
"130","{internet=yes} => {address=U}",0.681012658227848,0.817629179331307,1.05199845549142
"358","{school=GP,nursery=yes} => {guardian=mother}",0.518987341772152,0.726950354609929,1.0518146156444
"1632","{Pstatus=T,failures=Less,schoolsup=no,internet=yes} => {address=U}",0.521518987341772,0.817460317460317,1.05178119021767
"1681","{address=U,Pstatus=T,failures=Less,higher=yes} => {school=GP}",0.59746835443038,0.929133858267717,1.0515984928818
"1161","{address=U,failures=Less,nursery=yes} => {school=GP}",0.562025316455696,0.928870292887029,1.05130018822457
"633","{address=U,failures=Less} => {school=GP}",0.693670886075949,0.928813559322034,1.0512359768831
"681","{age=15-30,Pstatus=T} => {schoolsup=no}",0.658227848101266,0.915492957746479,1.05122011136587
"1346","{age=15-30,Pstatus=T,failures=Less} => {schoolsup=no}",0.630379746835443,0.915441176470588,1.05116065321477
"1243","{school=GP,Pstatus=T,higher=yes} => {address=U}",0.610126582278481,0.816949152542373,1.0511235024568
"628","{school=GP,Pstatus=T} => {address=U}",0.643037974683544,0.816720257234727,1.05082899546488
"1682","{school=GP,Pstatus=T,failures=Less,higher=yes} => {address=U}",0.59746835443038,0.816608996539792,1.05068584245348
"1293","{age=15-30,Pstatus=T,internet=yes} => {schoolsup=no}",0.544303797468354,0.914893617021277,1.05053191489362
"1207","{Pstatus=T,higher=yes,internet=yes} => {address=U}",0.584810126582278,0.816254416961131,1.05022962442882
"1163","{school=GP,failures=Less,nursery=yes} => {address=U}",0.562025316455696,0.816176470588235,1.05012933512167
"1246","{address=U,Pstatus=T,failures=Less} => {school=GP}",0.617721518987342,0.927756653992395,1.05003976597993
"612","{address=U,failures=Less} => {internet=yes}",0.653164556962025,0.874576271186441,1.05002318273144
"1247","{school=GP,Pstatus=T,failures=Less} => {address=U}",0.617721518987342,0.816053511705686,1.04997113069624
"1191","{failures=Less,schoolsup=no,internet=yes} => {address=U}",0.572151898734177,0.815884476534296,1.04975364244641
"1657","{Pstatus=T,failures=Less,higher=yes,internet=yes} => {address=U}",0.572151898734177,0.815884476534296,1.04975364244641
"213","{famsup=yes,higher=yes} => {school=GP}",0.549367088607595,0.927350427350427,1.0495799965714
"1214","{address=U,failures=Less,higher=yes} => {internet=yes}",0.632911392405063,0.874125874125874,1.04948243246116
"607","{Pstatus=T,internet=yes} => {address=U}",0.615189873417721,0.815436241610738,1.04917692324509
"1700","{age=15-30,Pstatus=T,higher=yes,internet=yes} => {schoolsup=no}",0.508860759493671,0.913636363636364,1.04908826638478
"1342","{age=15-30,Pstatus=T,higher=yes} => {schoolsup=no}",0.612658227848101,0.913207547169811,1.04859587538394
"227","{schoolsup=no,absences=Very Good} => {Pstatus=T}",0.508860759493671,0.939252336448598,1.04803579914462
"1155","{school=GP,Pstatus=T,nursery=yes} => {address=U}",0.511392405063291,0.814516129032258,1.0479930650415
"818","{failures=Less,famsup=yes,higher=yes} => {school=GP}",0.536708860759494,0.925764192139738,1.04778468737879
"1297","{age=15-30,higher=yes,internet=yes} => {schoolsup=no}",0.554430379746835,0.9125,1.04778343023256
"16","{school=GP} => {famsup=yes}",0.567088607594937,0.641833810888252,1.04762130289611
"267","{school=GP,traveltime=<15} => {internet=yes}",0.536708860759494,0.872427983539095,1.04744393160469
"1259","{Pstatus=T,schoolsup=no,nursery=yes} => {age=15-30}",0.506329113924051,0.829875518672199,1.04728699640741
"613","{failures=Less,internet=yes} => {address=U}",0.653164556962025,0.813880126182965,1.04717475518655
"962","{failures=Less,higher=yes,Dalc=Very Low} => {address=U}",0.541772151898734,0.813688212927757,1.04692783096568
"842","{school=GP,traveltime=<15,higher=yes} => {internet=yes}",0.516455696202532,0.871794871794872,1.04668381264126
"1741","{age=15-30,Pstatus=T,failures=Less,higher=yes} => {schoolsup=no}",0.59746835443038,0.911196911196911,1.04628715093831
"846","{school=GP,traveltime=<15,failures=Less} => {internet=yes}",0.513924050632911,0.871244635193133,1.04602319422884
"1343","{Pstatus=T,schoolsup=no,higher=yes} => {age=15-30}",0.612658227848101,0.828767123287671,1.04588822267933
"423","{higher=yes,Dalc=Very Low} => {address=U}",0.549367088607595,0.812734082397004,1.04570020373556
"581","{address=U,nursery=yes} => {internet=yes}",0.546835443037975,0.870967741935484,1.04569075399549
"1710","{age=15-30,failures=Less,higher=yes,internet=yes} => {schoolsup=no}",0.541772151898734,0.91063829787234,1.04564571994062
"145","{age=15-30} => {schoolsup=no}",0.721518987341772,0.910543130990415,1.04553644401516
"565","{age=15-30,internet=yes} => {address=U}",0.526582278481013,0.8125,1.0453990228013
"1211","{Pstatus=T,failures=Less,internet=yes} => {address=U}",0.592405063291139,0.8125,1.0453990228013
"1742","{Pstatus=T,failures=Less,schoolsup=no,higher=yes} => {age=15-30}",0.59746835443038,0.828070175438597,1.04500868785382
"687","{age=15-30,failures=Less} => {schoolsup=no}",0.691139240506329,0.91,1.04491279069767
"216","{failures=Less,famsup=yes} => {school=GP}",0.546835443037975,0.923076923076923,1.04474322239365
"688","{failures=Less,schoolsup=no} => {age=15-30}",0.691139240506329,0.827272727272727,1.04400232355504
"1257","{age=15-30,Pstatus=T,nursery=yes} => {schoolsup=no}",0.506329113924051,0.909090909090909,1.0438689217759
"1087","{school=GP,Pstatus=T,failures=Less} => {famsize=GT3}",0.562025316455696,0.74247491638796,1.04369249812542
"1295","{Pstatus=T,schoolsup=no,internet=yes} => {age=15-30}",0.544303797468354,0.826923076923077,1.04356107151634
"210","{Pstatus=T,famsup=yes} => {school=GP}",0.508860759493671,0.922018348623853,1.04354512236797
"814","{failures=Less,famsup=yes,higher=yes} => {internet=yes}",0.50379746835443,0.868995633187773,1.04332302464793
"851","{failures=Less,higher=yes,internet=yes} => {traveltime=<15}",0.524050632911392,0.678688524590164,1.04312049499266
"347","{age=15-30,guardian=mother} => {schoolsup=no}",0.50126582278481,0.908256880733945,1.04291124386601
"244","{Pstatus=T,failures=Less} => {absences=Very Good}",0.554430379746835,0.644117647058824,1.04273143683703
"30","{Pstatus=T} => {absences=Very Good}",0.577215189873418,0.644067796610169,1.04265073631564
"1516","{school=GP,traveltime=<15,failures=Less,higher=yes} => {internet=yes}",0.50126582278481,0.868421052631579,1.04263317869141
"614","{address=U,schoolsup=no} => {school=GP}",0.620253164556962,0.921052631578947,1.04245211883577
"684","{age=15-30,higher=yes} => {schoolsup=no}",0.673417721518987,0.907849829351536,1.04244384474958
"1221","{address=U,schoolsup=no,higher=yes} => {school=GP}",0.589873417721519,0.920948616600791,1.04233439414703
"1542","{school=GP,failures=Less,higher=yes,internet=yes} => {Dalc=Very Low}",0.508860759493671,0.728260869565217,1.04225740390674
"911","{failures=Less,nursery=yes,higher=yes} => {guardian=mother}",0.534177215189873,0.720136518771331,1.04195576891823
"1217","{address=U,Pstatus=T,schoolsup=no} => {school=GP}",0.556962025316456,0.920502092050209,1.04182901535769
"1099","{age=15-30,failures=Less,internet=yes} => {address=U}",0.506329113924051,0.809716599190283,1.04181777420248
"426","{failures=Less,Dalc=Very Low} => {address=U}",0.549367088607595,0.809701492537313,1.04179833730371
"361","{nursery=yes,higher=yes} => {guardian=mother}",0.546835443037975,0.72,1.04175824175824
"1660","{address=U,Pstatus=T,schoolsup=no,higher=yes} => {school=GP}",0.526582278481013,0.920353982300885,1.04166138397951
"1707","{Pstatus=T,failures=Less,schoolsup=no,internet=yes} => {age=15-30}",0.526582278481013,0.825396825396825,1.04163497134743
"204","{famsup=yes,higher=yes} => {internet=yes}",0.513924050632911,0.867521367521368,1.04155300963812
"207","{failures=Less,famsup=yes} => {internet=yes}",0.513924050632911,0.867521367521368,1.04155300963812
"826","{failures=Less,higher=yes,absences=Very Good} => {Pstatus=T}",0.529113924050633,0.933035714285714,1.04109917271994
"418","{school=GP,address=U} => {Dalc=Very Low}",0.526582278481013,0.727272727272727,1.04084321475626
"563","{age=15-30,address=U} => {internet=yes}",0.526582278481013,0.866666666666667,1.04052684903749
"977","{failures=Less,internet=yes,Dalc=Very Low} => {school=GP}",0.518987341772152,0.919282511210762,1.0404486874735
"1670","{address=U,failures=Less,schoolsup=no,higher=yes} => {school=GP}",0.574683544303797,0.919028340080972,1.04016101527789
"973","{higher=yes,internet=yes,Dalc=Very Low} => {school=GP}",0.516455696202532,0.918918918918919,1.04003717184233
"1859","{address=U,Pstatus=T,failures=Less,schoolsup=no,higher=yes} => {school=GP}",0.516455696202532,0.918918918918919,1.04003717184233
"1562","{school=GP,Pstatus=T,failures=Less,higher=yes} => {Dalc=Very Low}",0.531645569620253,0.726643598615917,1.03994283135249
"1141","{address=U,failures=Less,nursery=yes} => {internet=yes}",0.524050632911392,0.866108786610879,1.03985705383373
"1370","{school=GP,schoolsup=no,nursery=yes} => {internet=yes}",0.524050632911392,0.866108786610879,1.03985705383373
"1350","{age=15-30,failures=Less,higher=yes} => {schoolsup=no}",0.655696202531646,0.905594405594406,1.03985404130753
"90","{address=U} => {Dalc=Very Low}",0.564556962025316,0.726384364820847,1.03957182646462
"1097","{age=15-30,address=U,failures=Less} => {internet=yes}",0.506329113924051,0.865800865800866,1.03948736167581
"1751","{school=GP,failures=Less,schoolsup=no,nursery=yes} => {internet=yes}",0.506329113924051,0.865800865800866,1.03948736167581
"1137","{address=U,nursery=yes,higher=yes} => {internet=yes}",0.521518987341772,0.865546218487395,1.03918163009885
"1225","{address=U,failures=Less,schoolsup=no} => {school=GP}",0.594936708860759,0.91796875,1.03896176575931
"1083","{school=GP,Pstatus=T,higher=yes} => {famsize=GT3}",0.551898734177215,0.738983050847458,1.03878400386031
"1540","{failures=Less,higher=yes,internet=yes,Dalc=Very Low} => {school=GP}",0.508860759493671,0.917808219178082,1.03878007614711
"961","{address=U,failures=Less,Dalc=Very Low} => {higher=yes}",0.541772151898734,0.986175115207373,1.03877112135177
"969","{failures=Less,nursery=yes,Dalc=Very Low} => {higher=yes}",0.541772151898734,0.986175115207373,1.03877112135177
"1665","{address=U,Pstatus=T,failures=Less,schoolsup=no} => {school=GP}",0.536708860759494,0.917748917748918,1.03871295848373
"497","{age=15-30,famsize=GT3} => {schoolsup=no}",0.50379746835443,0.904545454545455,1.03864957716702
"421","{address=U,Pstatus=T} => {Dalc=Very Low}",0.50126582278481,0.725274725274725,1.03798375537506
"1871","{Pstatus=T,failures=Less,nursery=yes,higher=yes,internet=yes} => {school=GP}",0.50379746835443,0.91705069124424,1.03792270212457
"240","{higher=yes,absences=Very Good} => {Pstatus=T}",0.539240506329114,0.930131004366812,1.03785804159574
"1534","{school=GP,address=U,failures=Less,Dalc=Very Low} => {higher=yes}",0.50379746835443,0.985148514851485,1.0376897689769
"1265","{age=15-30,failures=Less,nursery=yes} => {schoolsup=no}",0.544303797468354,0.903361344537815,1.03728991596639
"40","{internet=yes} => {traveltime=<15}",0.562025316455696,0.674772036474164,1.03710098991165
"12","{internet=yes} => {famsup=yes}",0.529113924050633,0.635258358662614,1.03688864327162
"74","{nursery=yes} => {guardian=mother}",0.569620253164557,0.71656050955414,1.03678168964793
"489","{school=GP,famsize=GT3} => {address=U}",0.513924050632911,0.805555555555556,1.03646398841839
"647","{age=15-30,nursery=yes} => {schoolsup=no}",0.562025316455696,0.902439024390244,1.03623085649461
"1577","{school=GP,Pstatus=T,failures=Less,higher=yes} => {famsize=GT3}",0.539240506329114,0.737024221453287,1.03603048923149
"1386","{school=GP,Pstatus=T,nursery=yes} => {internet=yes}",0.541772151898734,0.862903225806452,1.03600843219924
"1552","{school=GP,failures=Less,schoolsup=no,higher=yes} => {Dalc=Very Low}",0.50379746835443,0.723636363636364,1.03563899868248
"1267","{failures=Less,schoolsup=no,nursery=yes} => {age=15-30}",0.544303797468354,0.820610687022901,1.0355949564666
"850","{traveltime=<15,failures=Less,higher=yes} => {internet=yes}",0.524050632911392,0.8625,1.03552431610942
"1771","{school=GP,Pstatus=T,failures=Less,nursery=yes} => {internet=yes}",0.524050632911392,0.8625,1.03552431610942
"1289","{school=GP,age=15-30,internet=yes} => {schoolsup=no}",0.511392405063291,0.901785714285714,1.03548068936877
"199","{failures=Less,higher=yes} => {sex=F}",0.50379746835443,0.545205479452055,1.03536617492097
"273","{traveltime=<15,higher=yes} => {internet=yes}",0.539240506329114,0.862348178137652,1.03534203758168
"1590","{address=U,failures=Less,nursery=yes,higher=yes} => {internet=yes}",0.506329113924051,0.862068965517241,1.03500681270307
"1765","{Pstatus=T,nursery=yes,higher=yes,internet=yes} => {school=GP}",0.513924050632911,0.914414414414414,1.03493895041173
"827","{Pstatus=T,failures=Less,higher=yes} => {absences=Very Good}",0.529113924050633,0.63914373088685,1.03467940041109
"1261","{age=15-30,nursery=yes,higher=yes} => {schoolsup=no}",0.529113924050633,0.900862068965517,1.03442010825982
"1351","{failures=Less,schoolsup=no,higher=yes} => {age=15-30}",0.655696202531646,0.819620253164557,1.03434504792332
"1527","{school=GP,Pstatus=T,failures=Less,higher=yes} => {romantic=no}",0.50379746835443,0.688581314878893,1.03418106227058
"1094","{famsize=GT3,failures=Less,higher=yes} => {Pstatus=T}",0.607594936708861,0.926640926640927,1.03396374582815
"1731","{school=GP,age=15-30,Pstatus=T,failures=Less} => {schoolsup=no}",0.526582278481013,0.9004329004329,1.03392731299708
"1330","{school=GP,age=15-30,Pstatus=T} => {schoolsup=no}",0.549367088607595,0.900414937759336,1.03390668725273
"817","{school=GP,failures=Less,famsup=yes} => {higher=yes}",0.536708860759494,0.981481481481482,1.03382716049383
"649","{schoolsup=no,nursery=yes} => {age=15-30}",0.562025316455696,0.819188191881919,1.03379979486696
"1559","{school=GP,Pstatus=T,failures=Less,Dalc=Very Low} => {higher=yes}",0.531645569620253,0.981308411214953,1.03364485981308
"498","{famsize=GT3,schoolsup=no} => {age=15-30}",0.50379746835443,0.818930041152263,1.03347401359471
"1554","{Pstatus=T,failures=Less,schoolsup=no,Dalc=Very Low} => {higher=yes}",0.518987341772152,0.980861244019139,1.03317384370016
"1109","{age=15-30,address=U,Pstatus=T} => {school=GP}",0.50379746835443,0.912844036697248,1.03316158881207
"1","{sex=F} => {higher=yes}",0.516455696202532,0.980769230769231,1.03307692307692
